Date,^GSPC,^IXIC,^DJI
2003-07-01,982.3200073242188,1640.1300048828125,9040.9501953125
2003-07-02,993.75,1678.72998046875,9142.83984375
2003-07-03,985.7000122070312,1663.4599609375,9070.2099609375
2003-07-07,1004.4199829101562,1720.7099609375,9216.7900390625
2003-07-08,1007.8400268554688,1746.4599609375,9223.08984375
2003-07-09,1002.2100219726562,1747.4599609375,9156.2099609375
2003-07-10,988.7000122070312,1715.8599853515625,9036.0400390625
2003-07-11,998.1400146484375,1733.9300537109375,9119.58984375
2003-07-14,1003.8599853515625,1754.8199462890625,9177.150390625
2003-07-15,1000.4199829101562,1753.2099609375,9128.9697265625
2003-07-16,994.0900268554688,1747.969970703125,9094.58984375
2003-07-17,981.72998046875,1698.02001953125,9050.8203125
2003-07-18,993.3200073242188,1708.5,9188.150390625
2003-07-21,978.7999877929688,1681.4100341796875,9096.6904296875
2003-07-22,988.1099853515625,1706.0999755859375,9158.4501953125
2003-07-23,988.6099853515625,1719.1800537109375,9194.240234375
2003-07-24,981.5999755859375,1701.4200439453125,9112.509765625
2003-07-25,998.6799926757812,1730.699951171875,9284.5703125
2003-07-28,996.52001953125,1735.3599853515625,9266.509765625
2003-07-29,989.280029296875,1731.3699951171875,9204.4599609375
2003-07-30,987.489990234375,1720.9100341796875,9200.0498046875
2003-07-31,990.3099975585938,1735.02001953125,9233.7998046875
2003-08-01,980.1500244140625,1715.6199951171875,9153.9697265625
2003-08-04,982.8200073242188,1714.06005859375,9186.0400390625
2003-08-05,965.4600219726562,1673.5,9036.3203125
2003-08-06,967.0800170898438,1652.6800537109375,9061.740234375
2003-08-07,974.1199951171875,1652.1800537109375,9126.4501953125
2003-08-08,977.5900268554688,1644.030029296875,9191.08984375
2003-08-11,980.5900268554688,1661.510009765625,9217.349609375
2003-08-12,990.3499755859375,1687.010009765625,9310.0595703125
2003-08-13,984.030029296875,1686.6099853515625,9271.759765625
2003-08-14,990.510009765625,1700.3399658203125,9310.5595703125
2003-08-15,990.6699829101562,1702.010009765625,9321.6904296875
2003-08-18,999.739990234375,1739.489990234375,9412.4501953125
2003-08-19,1002.3499755859375,1761.1099853515625,9428.900390625
2003-08-20,1000.2999877929688,1760.5400390625,9397.509765625
2003-08-21,1003.27001953125,1777.550048828125,9423.6796875
2003-08-22,993.0599975585938,1765.3199462890625,9348.8701171875
2003-08-25,993.7100219726562,1764.31005859375,9317.6396484375
2003-08-26,996.72998046875,1770.6500244140625,9340.4501953125
2003-08-27,996.7899780273438,1782.1300048828125,9333.7900390625
2003-08-28,1002.8400268554688,1800.1800537109375,9374.2099609375
2003-08-29,1008.010009765625,1810.449951171875,9415.8203125
2003-09-02,1021.989990234375,1841.47998046875,9523.26953125
2003-09-03,1026.27001953125,1852.9000244140625,9568.4599609375
2003-09-04,1027.969970703125,1868.969970703125,9587.900390625
2003-09-05,1021.3900146484375,1858.239990234375,9503.33984375
2003-09-08,1031.6400146484375,1888.6199951171875,9586.2900390625
2003-09-09,1023.1699829101562,1873.4300537109375,9507.2001953125
2003-09-10,1010.9199829101562,1823.81005859375,9420.4599609375
2003-09-11,1016.4199829101562,1846.0899658203125,9459.759765625
2003-09-12,1018.6300048828125,1855.030029296875,9471.5498046875
2003-09-15,1014.8099975585938,1845.699951171875,9448.8095703125
2003-09-16,1029.3199462890625,1887.25,9567.33984375
2003-09-17,1025.969970703125,1883.0999755859375,9545.650390625
2003-09-18,1039.5799560546875,1909.550048828125,9659.1298828125
2003-09-19,1036.300048828125,1905.699951171875,9644.8203125
2003-09-22,1022.8200073242188,1874.6199951171875,9535.41015625
2003-09-23,1029.030029296875,1901.719970703125,9576.0400390625
2003-09-24,1009.3800048828125,1843.699951171875,9425.509765625
2003-09-25,1003.27001953125,1817.239990234375,9343.9599609375
